Biračko mjesto:,municipality_ID,party,values
001A010,001,ДНС - ДЕМОКРАТСКИ НАРОДНИ САВЕЗ,0
001A010,001,NARODNA STRANKA RADOM ZA BOLJITAK,43
001A010,001,STRANKA PENZIONERA - UMIROVLJENIKA BOSNE I HERCEGOVINE,0
001A010,001,САВЕЗ НЕЗАВИСНИХ СОЦИЈАЛДЕМОКРАТА - СНСД - МИЛОРАД ДОДИК,0
001A010,001,SDU BIH - SOCIJALDEMOKRATSKA UNIJA BOSNE I HERCEGOVINE,0
001A010,001,STRANKA UDRUŽENIH NEZAVISNIH DEMOKRATA BOSNE I HERCEGOVINE,0
001A010,001,STRANKA DEMOKRATSKE AKTIVNOSTI A-sda,7
001A010,001,STRANKA ZA NAROD BOSNE I HERCEGOVINE,0
001A010,001,SAVEZ ZA BOLJU BUDUĆNOST BIH - SBB BIH FAHRUDIN RADONČIĆ,5
001A010,001,PARTIJA PRAVOG PUTA,0
001A010,001,NAŠA STRANKA - NOVA SOCIJALISTIČKA PARTIJA ZDRAVKO KRSMANOVIĆ,0
001A010,001,HRVATSKA KOALICIJA HDZ 1990 - HSP BIH,0
001A010,001,LIBERALNO DEMOKRATSKA STRANKA - EVROPSKA EKOLOŠKA STRANKA E-5,0
001A011,001,BPS - SEFER HALILOVIĆ,0
001A011,001,STRANKA ZA BOSNU I HERCEGOVINU,4
001A011,001,SDP - SOCIJALDEMOKRATSKA PARTIJA BIH,3
001A011,001,HDZ BIH - HRVATSKA DEMOKRATSKA ZAJEDNICA BOSNE I HERCEGOVINE,0
001A011,001,DEMOKRATSKA  NARODNA ZAJEDNICA - DNZ BIH,237
001A011,001,DEMOKRATSKA STRANKA INVALIDA BIH,0
001A011,001,BOSS - BOSANSKA STRANKA - MIRNES AJANOVIĆ,0
001A011,001,СОЦИЈАЛИСТИЧКА ПАРТИЈА,0
001A011,001,SDA - STRANKA DEMOKRATSKE AKCIJE,30
001A011,001,ДНС - ДЕМОКРАТСКИ НАРОДНИ САВЕЗ,0
001A011,001,NARODNA STRANKA RADOM ZA BOLJITAK,21
001A011,001,STRANKA PENZIONERA - UMIROVLJENIKA BOSNE I HERCEGOVINE,1
001A011,001,САВЕЗ НЕЗАВИСНИХ СОЦИЈАЛДЕМОКРАТА - СНСД - МИЛОРАД ДОДИК,0
001A011,001,SDU BIH - SOCIJALDEMOKRATSKA UNIJA BOSNE I HERCEGOVINE,0
001A011,001,STRANKA UDRUŽENIH NEZAVISNIH DEMOKRATA BOSNE I HERCEGOVINE,0
001A011,001,STRANKA DEMOKRATSKE AKTIVNOSTI A-sda,6
001A011,001,STRANKA ZA NAROD BOSNE I HERCEGOVINE,0
001A011,001,SAVEZ ZA BOLJU BUDUĆNOST BIH - SBB BIH FAHRUDIN RADONČIĆ,4
001A011,001,PARTIJA PRAVOG PUTA,0
001A011,001,NAŠA STRANKA - NOVA SOCIJALISTIČKA PARTIJA ZDRAVKO KRSMANOVIĆ,0
001A011,001,HRVATSKA KOALICIJA HDZ 1990 - HSP BIH,0
001A011,001,LIBERALNO DEMOKRATSKA STRANKA - EVROPSKA EKOLOŠKA STRANKA E-5,1
001A012A,001,BPS - SEFER HALILOVIĆ,2
001A012A,001,STRANKA ZA BOSNU I HERCEGOVINU,1
001A012A,001,SDP - SOCIJALDEMOKRATSKA PARTIJA BIH,9
001A012A,001,HDZ BIH - HRVATSKA DEMOKRATSKA ZAJEDNICA BOSNE I HERCEGOVINE,2
001A012A,001,DEMOKRATSKA  NARODNA ZAJEDNICA - DNZ BIH,135
001A012A,001,DEMOKRATSKA STRANKA INVALIDA BIH,0
001A012A,001,BOSS - BOSANSKA STRANKA - MIRNES AJANOVIĆ,2
001A012A,001,СОЦИЈАЛИСТИЧКА ПАРТИЈА,0
001A012A,001,SDA - STRANKA DEMOKRATSKE AKCIJE,19
001A012A,001,ДНС - ДЕМОКРАТСКИ НАРОДНИ САВЕЗ,0
001A012A,001,NARODNA STRANKA RADOM ZA BOLJITAK,20
001A012A,001,STRANKA PENZIONERA - UMIROVLJENIKA BOSNE I HERCEGOVINE,1
001A012A,001,САВЕЗ НЕЗАВИСНИХ СОЦИЈАЛДЕМОКРАТА - СНСД - МИЛОРАД ДОДИК,0
001A012A,001,SDU BIH - SOCIJALDEMOKRATSKA UNIJA BOSNE I HERCEGOVINE,0
001A012A,001,STRANKA UDRUŽENIH NEZAVISNIH DEMOKRATA BOSNE I HERCEGOVINE,2
001A012A,001,STRANKA DEMOKRATSKE AKTIVNOSTI A-sda,7
001A012A,001,STRANKA ZA NAROD BOSNE I HERCEGOVINE,1
001A012A,001,SAVEZ ZA BOLJU BUDUĆNOST BIH - SBB BIH FAHRUDIN RADONČIĆ,1
001A012A,001,PARTIJA PRAVOG PUTA,0
001A012A,001,NAŠA STRANKA - NOVA SOCIJALISTIČKA PARTIJA ZDRAVKO KRSMANOVIĆ,2
001A012A,001,HRVATSKA KOALICIJA HDZ 1990 - HSP BIH,0
001A012A,001,LIBERALNO DEMOKRATSKA STRANKA - EVROPSKA EKOLOŠKA STRANKA E-5,0
001A012B,001,BPS - SEFER HALILOVIĆ,0
001A012B,001,STRANKA ZA BOSNU I HERCEGOVINU,4
001A012B,001,SDP - SOCIJALDEMOKRATSKA PARTIJA BIH,7
001A012B,001,HDZ BIH - HRVATSKA DEMOKRATSKA ZAJEDNICA BOSNE I HERCEGOVINE,0
001A012B,001,DEMOKRATSKA  NARODNA ZAJEDNICA - DNZ BIH,166
001A012B,001,DEMOKRATSKA STRANKA INVALIDA BIH,0
001A012B,001,BOSS - BOSANSKA STRANKA - MIRNES AJANOVIĆ,0
001A012B,001,СОЦИЈАЛИСТИЧКА ПАРТИЈА,0
001A012B,001,SDA - STRANKA DEMOKRATSKE AKCIJE,12
001A012B,001,ДНС - ДЕМОКРАТСКИ НАРОДНИ САВЕЗ,0
001A012B,001,NARODNA STRANKA RADOM ZA BOLJITAK,13
001A012B,001,STRANKA PENZIONERA - UMIROVLJENIKA BOSNE I HERCEGOVINE,0
001A012B,001,САВЕЗ НЕЗАВИСНИХ СОЦИЈАЛДЕМОКРАТА - СНСД - МИЛОРАД ДОДИК,0
001A012B,001,SDU BIH - SOCIJALDEMOKRATSKA UNIJA BOSNE I HERCEGOVINE,0
001A012B,001,STRANKA UDRUŽENIH NEZAVISNIH DEMOKRATA BOSNE I HERCEGOVINE,0
001A012B,001,STRANKA DEMOKRATSKE AKTIVNOSTI A-sda,0
001A012B,001,STRANKA ZA NAROD BOSNE I HERCEGOVINE,0
001A012B,001,SAVEZ ZA BOLJU BUDUĆNOST BIH - SBB BIH FAHRUDIN RADONČIĆ,2
001A012B,001,PARTIJA PRAVOG PUTA,0
001A012B,001,NAŠA STRANKA - NOVA SOCIJALISTIČKA PARTIJA ZDRAVKO KRSMANOVIĆ,2
001A012B,001,HRVATSKA KOALICIJA HDZ 1990 - HSP BIH,0
001A012B,001,LIBERALNO DEMOKRATSKA STRANKA - EVROPSKA EKOLOŠKA STRANKA E-5,1
001A013,001,BPS - SEFER HALILOVIĆ,0
001A013,001,STRANKA ZA BOSNU I HERCEGOVINU,5
001A013,001,SDP - SOCIJALDEMOKRATSKA PARTIJA BIH,6
001A013,001,HDZ BIH - HRVATSKA DEMOKRATSKA ZAJEDNICA BOSNE I HERCEGOVINE,1
001A013,001,DEMOKRATSKA  NARODNA ZAJEDNICA - DNZ BIH,314
001A013,001,DEMOKRATSKA STRANKA INVALIDA BIH,0
001A013,001,BOSS - BOSANSKA STRANKA - MIRNES AJANOVIĆ,1
001A013,001,СОЦИЈАЛИСТИЧКА ПАРТИЈА,0
001A013,001,SDA - STRANKA DEMOKRATSKE AKCIJE,5
001A013,001,ДНС - ДЕМОКРАТСКИ НАРОДНИ САВЕЗ,0
001A013,001,NARODNA STRANKA RADOM ZA BOLJITAK,9
001A013,001,STRANKA PENZIONERA - UMIROVLJENIKA BOSNE I HERCEGOVINE,0
001A013,001,САВЕЗ НЕЗАВИСНИХ СОЦИЈАЛДЕМОКРАТА - СНСД - МИЛОРАД ДОДИК,0
001A013,001,SDU BIH - SOCIJALDEMOKRATSKA UNIJA BOSNE I HERCEGOVINE,0
001A013,001,STRANKA UDRUŽENIH NEZAVISNIH DEMOKRATA BOSNE I HERCEGOVINE,0
001A013,001,STRANKA DEMOKRATSKE AKTIVNOSTI A-sda,1
001A013,001,STRANKA ZA NAROD BOSNE I HERCEGOVINE,0
001A013,001,SAVEZ ZA BOLJU BUDUĆNOST BIH - SBB BIH FAHRUDIN RADONČIĆ,0
001A013,001,PARTIJA PRAVOG PUTA,0
001A013,001,NAŠA STRANKA - NOVA SOCIJALISTIČKA PARTIJA ZDRAVKO KRSMANOVIĆ,0
001A013,001,HRVATSKA KOALICIJA HDZ 1990 - HSP BIH,0
001A013,001,LIBERALNO DEMOKRATSKA STRANKA - EVROPSKA EKOLOŠKA STRANKA E-5,0
001A014A,001,BPS - SEFER HALILOVIĆ,0
001A014A,001,STRANKA ZA BOSNU I HERCEGOVINU,0
001A014A,001,SDP - SOCIJALDEMOKRATSKA PARTIJA BIH,10
001A014A,001,HDZ BIH - HRVATSKA DEMOKRATSKA ZAJEDNICA BOSNE I HERCEGOVINE,1
001A014A,001,DEMOKRATSKA  NARODNA ZAJEDNICA - DNZ BIH,222
001A014A,001,DEMOKRATSKA STRANKA INVALIDA BIH,1
001A014A,001,BOSS - BOSANSKA STRANKA - MIRNES AJANOVIĆ,0
001A014A,001,СОЦИЈАЛИСТИЧКА ПАРТИЈА,0
001A014A,001,SDA - STRANKA DEMOKRATSKE AKCIJE,16
001A014A,001,ДНС - ДЕМОКРАТСКИ НАРОДНИ САВЕЗ,0
001A014A,001,NARODNA STRANKA RADOM ZA BOLJITAK,8
001A014A,001,STRANKA PENZIONERA - UMIROVLJENIKA BOSNE I HERCEGOVINE,0
001A014A,001,САВЕЗ НЕЗАВИСНИХ СОЦИЈАЛДЕМОКРАТА - СНСД - МИЛОРАД ДОДИК,0
001A014A,001,SDU BIH - SOCIJALDEMOKRATSKA UNIJA BOSNE I HERCEGOVINE,0
001A014A,001,STRANKA UDRUŽENIH NEZAVISNIH DEMOKRATA BOSNE I HERCEGOVINE,2
001A014A,001,STRANKA DEMOKRATSKE AKTIVNOSTI A-sda,2
001A014A,001,STRANKA ZA NAROD BOSNE I HERCEGOVINE,0
001A014A,001,SAVEZ ZA BOLJU BUDUĆNOST BIH - SBB BIH FAHRUDIN RADONČIĆ,2
001A014A,001,PARTIJA PRAVOG PUTA,0
001A014A,001,NAŠA STRANKA - NOVA SOCIJALISTIČKA PARTIJA ZDRAVKO KRSMANOVIĆ,0
001A014A,001,HRVATSKA KOALICIJA HDZ 1990 - HSP BIH,0
001A014A,001,LIBERALNO DEMOKRATSKA STRANKA - EVROPSKA EKOLOŠKA STRANKA E-5,0
001A014B,001,BPS - SEFER HALILOVIĆ,0
001A014B,001,STRANKA ZA BOSNU I HERCEGOVINU,0
001A014B,001,SDP - SOCIJALDEMOKRATSKA PARTIJA BIH,4
001A014B,001,HDZ BIH - HRVATSKA DEMOKRATSKA ZAJEDNICA BOSNE I HERCEGOVINE,3
001A014B,001,DEMOKRATSKA  NARODNA ZAJEDNICA - DNZ BIH,210
001A014B,001,DEMOKRATSKA STRANKA INVALIDA BIH,0
001A014B,001,BOSS - BOSANSKA STRANKA - MIRNES AJANOVIĆ,0
001A014B,001,СОЦИЈАЛИСТИЧКА ПАРТИЈА,0
001A014B,001,SDA - STRANKA DEMOKRATSKE AKCIJE,1
001A014B,001,ДНС - ДЕМОКРАТСКИ НАРОДНИ САВЕЗ,0
001A014B,001,NARODNA STRANKA RADOM ZA BOLJITAK,10
001A014B,001,STRANKA PENZIONERA - UMIROVLJENIKA BOSNE I HERCEGOVINE,0
001A014B,001,САВЕЗ НЕЗАВИСНИХ СОЦИЈАЛДЕМОКРАТА - СНСД - МИЛОРАД ДОДИК,0
001A014B,001,SDU BIH - SOCIJALDEMOKRATSKA UNIJA BOSNE I HERCEGOVINE,0
001A014B,001,STRANKA UDRUŽENIH NEZAVISNIH DEMOKRATA BOSNE I HERCEGOVINE,0
001A014B,001,STRANKA DEMOKRATSKE AKTIVNOSTI A-sda,1
001A014B,001,STRANKA ZA NAROD BOSNE I HERCEGOVINE,0
001A014B,001,SAVEZ ZA BOLJU BUDUĆNOST BIH - SBB BIH FAHRUDIN RADONČIĆ,0
001A014B,001,PARTIJA PRAVOG PUTA,0
001A014B,001,NAŠA STRANKA - NOVA SOCIJALISTIČKA PARTIJA ZDRAVKO KRSMANOVIĆ,0
001A014B,001,HRVATSKA KOALICIJA HDZ 1990 - HSP BIH,0
001A014B,001,LIBERALNO DEMOKRATSKA STRANKA - EVROPSKA EKOLOŠKA STRANKA E-5,0
001A015,001,BPS - SEFER HALILOVIĆ,0
001A015,001,STRANKA ZA BOSNU I HERCEGOVINU,3
001A015,001,SDP - SOCIJALDEMOKRATSKA PARTIJA BIH,16
001A015,001,HDZ BIH - HRVATSKA DEMOKRATSKA ZAJEDNICA BOSNE I HERCEGOVINE,4
001A015,001,DEMOKRATSKA  NARODNA ZAJEDNICA - DNZ BIH,289
001A015,001,DEMOKRATSKA STRANKA INVALIDA BIH,1
001A015,001,BOSS - BOSANSKA STRANKA - MIRNES AJANOVIĆ,0
001A015,001,СОЦИЈАЛИСТИЧКА ПАРТИЈА,0
001A015,001,SDA - STRANKA DEMOKRATSKE AKCIJE,6
001A015,001,ДНС - ДЕМОКРАТСКИ НАРОДНИ САВЕЗ,0
001A015,001,NARODNA STRANKA RADOM ZA BOLJITAK,32
001A015,001,STRANKA PENZIONERA - UMIROVLJENIKA BOSNE I HERCEGOVINE,1
001A015,001,САВЕЗ НЕЗАВИСНИХ СОЦИЈАЛДЕМОКРАТА - СНСД - МИЛОРАД ДОДИК,0
001A015,001,SDU BIH - SOCIJALDEMOKRATSKA UNIJA BOSNE I HERCEGOVINE,1
001A015,001,STRANKA UDRUŽENIH NEZAVISNIH DEMOKRATA BOSNE I HERCEGOVINE,1
001A015,001,STRANKA DEMOKRATSKE AKTIVNOSTI A-sda,2
001A015,001,STRANKA ZA NAROD BOSNE I HERCEGOVINE,0
001A015,001,SAVEZ ZA BOLJU BUDUĆNOST BIH - SBB BIH FAHRUDIN RADONČIĆ,8
001A015,001,PARTIJA PRAVOG PUTA,0
001A015,001,NAŠA STRANKA - NOVA SOCIJALISTIČKA PARTIJA ZDRAVKO KRSMANOVIĆ,2
001A015,001,HRVATSKA KOALICIJA HDZ 1990 - HSP BIH,1
001A015,001,LIBERALNO DEMOKRATSKA STRANKA - EVROPSKA EKOLOŠKA STRANKA E-5,0
001A016A,001,BPS - SEFER HALILOVIĆ,0
001A016A,001,STRANKA ZA BOSNU I HERCEGOVINU,2
001A016A,001,SDP - SOCIJALDEMOKRATSKA PARTIJA BIH,9
001A016A,001,HDZ BIH - HRVATSKA DEMOKRATSKA ZAJEDNICA BOSNE I HERCEGOVINE,0
001A016A,001,DEMOKRATSKA  NARODNA ZAJEDNICA - DNZ BIH,248
001A016A,001,DEMOKRATSKA STRANKA INVALIDA BIH,0
001A016A,001,BOSS - BOSANSKA STRANKA - MIRNES AJANOVIĆ,0
001A016A,001,СОЦИЈАЛИСТИЧКА ПАРТИЈА,0
001A016A,001,SDA - STRANKA DEMOKRATSKE AKCIJE,10
001A016A,001,ДНС - ДЕМОКРАТСКИ НАРОДНИ САВЕЗ,0
001A016A,001,NARODNA STRANKA RADOM ZA BOLJITAK,15
001A016A,001,STRANKA PENZIONERA - UMIROVLJENIKA BOSNE I HERCEGOVINE,0
001A016A,001,САВЕЗ НЕЗАВИСНИХ СОЦИЈАЛДЕМОКРАТА - СНСД - МИЛОРАД ДОДИК,0
001A016A,001,SDU BIH - SOCIJALDEMOKRATSKA UNIJA BOSNE I HERCEGOVINE,0
001A016A,001,STRANKA UDRUŽENIH NEZAVISNIH DEMOKRATA BOSNE I HERCEGOVINE,0
001A016A,001,STRANKA DEMOKRATSKE AKTIVNOSTI A-sda,1
001A016A,001,STRANKA ZA NAROD BOSNE I HERCEGOVINE,1
001A016A,001,SAVEZ ZA BOLJU BUDUĆNOST BIH - SBB BIH FAHRUDIN RADONČIĆ,11
001A016A,001,PARTIJA PRAVOG PUTA,0
001A016A,001,NAŠA STRANKA - NOVA SOCIJALISTIČKA PARTIJA ZDRAVKO KRSMANOVIĆ,4
001A016A,001,HRVATSKA KOALICIJA HDZ 1990 - HSP BIH,0
001A016A,001,LIBERALNO DEMOKRATSKA STRANKA - EVROPSKA EKOLOŠKA STRANKA E-5,1
001A016B,001,BPS - SEFER HALILOVIĆ,2
001A016B,001,STRANKA ZA BOSNU I HERCEGOVINU,1
001A016B,001,SDP - SOCIJALDEMOKRATSKA PARTIJA BIH,11
001A016B,001,HDZ BIH - HRVATSKA DEMOKRATSKA ZAJEDNICA BOSNE I HERCEGOVINE,0
001A016B,001,DEMOKRATSKA  NARODNA ZAJEDNICA - DNZ BIH,116
001A016B,001,DEMOKRATSKA STRANKA INVALIDA BIH,0
001A016B,001,BOSS - BOSANSKA STRANKA - MIRNES AJANOVIĆ,0
001A016B,001,СОЦИЈАЛИСТИЧКА ПАРТИЈА,0
001A016B,001,SDA - STRANKA DEMOKRATSKE AKCIJE,15
001A016B,001,ДНС - ДЕМОКРАТСКИ НАРОДНИ САВЕЗ,0
001A016B,001,NARODNA STRANKA RADOM ZA BOLJITAK,9
001A016B,001,STRANKA PENZIONERA - UMIROVLJENIKA BOSNE I HERCEGOVINE,0
001A016B,001,САВЕЗ НЕЗАВИСНИХ СОЦИЈАЛДЕМОКРАТА - СНСД - МИЛОРАД ДОДИК,0
001A016B,001,SDU BIH - SOCIJALDEMOKRATSKA UNIJA BOSNE I HERCEGOVINE,0
001A016B,001,STRANKA UDRUŽENIH NEZAVISNIH DEMOKRATA BOSNE I HERCEGOVINE,0
001A016B,001,STRANKA DEMOKRATSKE AKTIVNOSTI A-sda,2
001A016B,001,STRANKA ZA NAROD BOSNE I HERCEGOVINE,0
001A016B,001,SAVEZ ZA BOLJU BUDUĆNOST BIH - SBB BIH FAHRUDIN RADONČIĆ,5
001A016B,001,PARTIJA PRAVOG PUTA,2
001A016B,001,NAŠA STRANKA - NOVA SOCIJALISTIČKA PARTIJA ZDRAVKO KRSMANOVIĆ,0
001A016B,001,HRVATSKA KOALICIJA HDZ 1990 - HSP BIH,1
001A016B,001,LIBERALNO DEMOKRATSKA STRANKA - EVROPSKA EKOLOŠKA STRANKA E-5,1
001A017,001,BPS - SEFER HALILOVIĆ,0
001A017,001,STRANKA ZA BOSNU I HERCEGOVINU,3
001A017,001,SDP - SOCIJALDEMOKRATSKA PARTIJA BIH,14
001A017,001,HDZ BIH - HRVATSKA DEMOKRATSKA ZAJEDNICA BOSNE I HERCEGOVINE,0
001A017,001,DEMOKRATSKA  NARODNA ZAJEDNICA - DNZ BIH,315
001A017,001,DEMOKRATSKA STRANKA INVALIDA BIH,0
001A017,001,BOSS - BOSANSKA STRANKA - MIRNES AJANOVIĆ,0
001A017,001,СОЦИЈАЛИСТИЧКА ПАРТИЈА,0
001A017,001,SDA - STRANKA DEMOKRATSKE AKCIJE,37
001A017,001,ДНС - ДЕМОКРАТСКИ НАРОДНИ САВЕЗ,0
001A017,001,NARODNA STRANKA RADOM ZA BOLJITAK,17
001A017,001,STRANKA PENZIONERA - UMIROVLJENIKA BOSNE I HERCEGOVINE,0
001A017,001,САВЕЗ НЕЗАВИСНИХ СОЦИЈАЛДЕМОКРАТА - СНСД - МИЛОРАД ДОДИК,0
001A017,001,SDU BIH - SOCIJALDEMOKRATSKA UNIJA BOSNE I HERCEGOVINE,0
001A017,001,STRANKA UDRUŽENIH NEZAVISNIH DEMOKRATA BOSNE I HERCEGOVINE,0
001A017,001,STRANKA DEMOKRATSKE AKTIVNOSTI A-sda,0
001A017,001,STRANKA ZA NAROD BOSNE I HERCEGOVINE,0
001A017,001,SAVEZ ZA BOLJU BUDUĆNOST BIH - SBB BIH FAHRUDIN RADONČIĆ,9
001A017,001,PARTIJA PRAVOG PUTA,0
001A017,001,NAŠA STRANKA - NOVA SOCIJALISTIČKA PARTIJA ZDRAVKO KRSMANOVIĆ,1
001A017,001,HRVATSKA KOALICIJA HDZ 1990 - HSP BIH,0
001A017,001,LIBERALNO DEMOKRATSKA STRANKA - EVROPSKA EKOLOŠKA STRANKA E-5,0
001A018,001,BPS - SEFER HALILOVIĆ,0
001A018,001,STRANKA ZA BOSNU I HERCEGOVINU,8
001A018,001,SDP - SOCIJALDEMOKRATSKA PARTIJA BIH,7
001A018,001,HDZ BIH - HRVATSKA DEMOKRATSKA ZAJEDNICA BOSNE I HERCEGOVINE,0
001A018,001,DEMOKRATSKA  NARODNA ZAJEDNICA - DNZ BIH,250
001A018,001,DEMOKRATSKA STRANKA INVALIDA BIH,0
001A018,001,BOSS - BOSANSKA STRANKA - MIRNES AJANOVIĆ,2
001A018,001,СОЦИЈАЛИСТИЧКА ПАРТИЈА,0
001A018,001,SDA - STRANKA DEMOKRATSKE AKCIJE,23
001A018,001,ДНС - ДЕМОКРАТСКИ НАРОДНИ САВЕЗ,0
001A018,001,NARODNA STRANKA RADOM ZA BOLJITAK,26
001A018,001,STRANKA PENZIONERA - UMIROVLJENIKA BOSNE I HERCEGOVINE,1
001A018,001,САВЕЗ НЕЗАВИСНИХ СОЦИЈАЛДЕМОКРАТА - СНСД - МИЛОРАД ДОДИК,0
001A018,001,SDU BIH - SOCIJALDEMOKRATSKA UNIJA BOSNE I HERCEGOVINE,0
001A018,001,STRANKA UDRUŽENIH NEZAVISNIH DEMOKRATA BOSNE I HERCEGOVINE,0
001A018,001,STRANKA DEMOKRATSKE AKTIVNOSTI A-sda,39
001A018,001,STRANKA ZA NAROD BOSNE I HERCEGOVINE,0
001A018,001,SAVEZ ZA BOLJU BUDUĆNOST BIH - SBB BIH FAHRUDIN RADONČIĆ,3
001A018,001,PARTIJA PRAVOG PUTA,0
001A018,001,NAŠA STRANKA - NOVA SOCIJALISTIČKA PARTIJA ZDRAVKO KRSMANOVIĆ,2
001A018,001,HRVATSKA KOALICIJA HDZ 1990 - HSP BIH,0
001A018,001,LIBERALNO DEMOKRATSKA STRANKA - EVROPSKA EKOLOŠKA STRANKA E-5,0
001A019,001,BPS - SEFER HALILOVIĆ,1
001A019,001,STRANKA ZA BOSNU I HERCEGOVINU,5
001A019,001,SDP - SOCIJALDEMOKRATSKA PARTIJA BIH,9
001A019,001,HDZ BIH - HRVATSKA DEMOKRATSKA ZAJEDNICA BOSNE I HERCEGOVINE,2
001A019,001,DEMOKRATSKA  NARODNA ZAJEDNICA - DNZ BIH,198
001A019,001,DEMOKRATSKA STRANKA INVALIDA BIH,0
001A019,001,BOSS - BOSANSKA STRANKA - MIRNES AJANOVIĆ,1
001A019,001,СОЦИЈАЛИСТИЧКА ПАРТИЈА,0
001A019,001,SDA - STRANKA DEMOKRATSKE AKCIJE,45
001A019,001,ДНС - ДЕМОКРАТСКИ НАРОДНИ САВЕЗ,1
001A019,001,NARODNA STRANKA RADOM ZA BOLJITAK,10
001A019,001,STRANKA PENZIONERA - UMIROVLJENIKA BOSNE I HERCEGOVINE,0
001A019,001,САВЕЗ НЕЗАВИСНИХ СОЦИЈАЛДЕМОКРАТА - СНСД - МИЛОРАД ДОДИК,0
001A019,001,SDU BIH - SOCIJALDEMOKRATSKA UNIJA BOSNE I HERCEGOVINE,0
001A019,001,STRANKA UDRUŽENIH NEZAVISNIH DEMOKRATA BOSNE I HERCEGOVINE,0
001A019,001,STRANKA DEMOKRATSKE AKTIVNOSTI A-sda,10
001A019,001,STRANKA ZA NAROD BOSNE I HERCEGOVINE,2
001A019,001,SAVEZ ZA BOLJU BUDUĆNOST BIH - SBB BIH FAHRUDIN RADONČIĆ,4
001A019,001,PARTIJA PRAVOG PUTA,0
001A019,001,NAŠA STRANKA - NOVA SOCIJALISTIČKA PARTIJA ZDRAVKO KRSMANOVIĆ,2
001A019,001,HRVATSKA KOALICIJA HDZ 1990 - HSP BIH,0
001A019,001,LIBERALNO DEMOKRATSKA STRANKA - EVROPSKA EKOLOŠKA STRANKA E-5,0
001A020,001,BPS - SEFER HALILOVIĆ,1
001A020,001,STRANKA ZA BOSNU I HERCEGOVINU,8
001A020,001,SDP - SOCIJALDEMOKRATSKA PARTIJA BIH,14
001A020,001,HDZ BIH - HRVATSKA DEMOKRATSKA ZAJEDNICA BOSNE I HERCEGOVINE,3
001A020,001,DEMOKRATSKA  NARODNA ZAJEDNICA - DNZ BIH,205
001A020,001,DEMOKRATSKA STRANKA INVALIDA BIH,0
001A020,001,BOSS - BOSANSKA STRANKA - MIRNES AJANOVIĆ,2
001A020,001,СОЦИЈАЛИСТИЧКА ПАРТИЈА,0
001A020,001,SDA - STRANKA DEMOKRATSKE AKCIJE,19
001A020,001,ДНС - ДЕМОКРАТСКИ НАРОДНИ САВЕЗ,0
001A020,001,NARODNA STRANKA RADOM ZA BOLJITAK,31
001A020,001,STRANKA PENZIONERA - UMIROVLJENIKA BOSNE I HERCEGOVINE,1
001A020,001,САВЕЗ НЕЗАВИСНИХ СОЦИЈАЛДЕМОКРАТА - СНСД - МИЛОРАД ДОДИК,0
001A020,001,SDU BIH - SOCIJALDEMOKRATSKA UNIJA BOSNE I HERCEGOVINE,0
001A020,001,STRANKA UDRUŽENIH NEZAVISNIH DEMOKRATA BOSNE I HERCEGOVINE,0
001A020,001,STRANKA DEMOKRATSKE AKTIVNOSTI A-sda,10
001A020,001,STRANKA ZA NAROD BOSNE I HERCEGOVINE,0
001A020,001,SAVEZ ZA BOLJU BUDUĆNOST BIH - SBB BIH FAHRUDIN RADONČIĆ,2
001A020,001,PARTIJA PRAVOG PUTA,1
001A020,001,NAŠA STRANKA - NOVA SOCIJALISTIČKA PARTIJA ZDRAVKO KRSMANOVIĆ,0
001A020,001,HRVATSKA KOALICIJA HDZ 1990 - HSP BIH,1
001A020,001,LIBERALNO DEMOKRATSKA STRANKA - EVROPSKA EKOLOŠKA STRANKA E-5,1
001A021,001,BPS - SEFER HALILOVIĆ,1
001A021,001,STRANKA ZA BOSNU I HERCEGOVINU,0
001A021,001,SDP - SOCIJALDEMOKRATSKA PARTIJA BIH,10
001A021,001,HDZ BIH - HRVATSKA DEMOKRATSKA ZAJEDNICA BOSNE I HERCEGOVINE,0
001A021,001,DEMOKRATSKA  NARODNA ZAJEDNICA - DNZ BIH,211
001A021,001,DEMOKRATSKA STRANKA INVALIDA BIH,0
001A021,001,BOSS - BOSANSKA STRANKA - MIRNES AJANOVIĆ,0
001A021,001,СОЦИЈАЛИСТИЧКА ПАРТИЈА,0
001A021,001,SDA - STRANKA DEMOKRATSKE AKCIJE,18
001A021,001,ДНС - ДЕМОКРАТСКИ НАРОДНИ САВЕЗ,0
001A021,001,NARODNA STRANKA RADOM ZA BOLJITAK,22
001A021,001,STRANKA PENZIONERA - UMIROVLJENIKA BOSNE I HERCEGOVINE,0
001A021,001,САВЕЗ НЕЗАВИСНИХ СОЦИЈАЛДЕМОКРАТА - СНСД - МИЛОРАД ДОДИК,0
001A021,001,SDU BIH - SOCIJALDEMOKRATSKA UNIJA BOSNE I HERCEGOVINE,0
001A021,001,STRANKA UDRUŽENIH NEZAVISNIH DEMOKRATA BOSNE I HERCEGOVINE,1
001A021,001,STRANKA DEMOKRATSKE AKTIVNOSTI A-sda,5
001A021,001,STRANKA ZA NAROD BOSNE I HERCEGOVINE,0
001A021,001,SAVEZ ZA BOLJU BUDUĆNOST BIH - SBB BIH FAHRUDIN RADONČIĆ,2
001A021,001,PARTIJA PRAVOG PUTA,0
001A021,001,NAŠA STRANKA - NOVA SOCIJALISTIČKA PARTIJA ZDRAVKO KRSMANOVIĆ,0
