Election,Election Unit,Type,Party,Votes
kanton,204,ODUSTVO,SDU BIH - SOCIJALDEMOKRATSKA UNIJA BOSNE I HERCEGOVINE,0
kanton,204,ODUSTVO,STRANKA DEMOKRATSKE AKTIVNOSTI A-sda,2
kanton,204,ODUSTVO,SAVEZ ZA BOLJU BUDUĆNOST BIH - SBB BIH FAHRUDIN RADONČIĆ,43
kanton,204,ODUSTVO,STRANKA KOKUZA - SKOK,7
kanton,204,ODUSTVO,NAŠA STRANKA - NOVA SOCIJALISTIČKA PARTIJA ZDRAVKO KRSMANOVIĆ,6
kanton,204,ODUSTVO,LIBERALNO DEMOKRATSKA STRANKA - EVROPSKA EKOLOŠKA STRANKA E-5,1
kanton,204,ODUSTVO,KOALICIJA PREOKRET: GDS BIH I NEP BIH,1
kanton,204,ODUSTVO,HDZ BIH - HRVATSKA DEMOKRATSKA ZAJEDNICA BOSNE I HERCEGOVINE,41
kanton,204,ODUSTVO,DEMOKRATSKA  NARODNA ZAJEDNICA - DNZ BIH,0
kanton,204,ODUSTVO,HSS - NHI,5
kanton,204,ODUSTVO,HRVATSKA KOALICIJA HDZ 1990 - HSP BIH,12
kanton,204,ODUSTVO,NARODNA STRANKA RADOM ZA BOLJITAK,19
kanton,204,ODUSTVO,STRANKA PENZIONERA - UMIROVLJENIKA BOSNE I HERCEGOVINE,17
kanton,204,ODUSTVO,STRANKA ZA NAROD BOSNE I HERCEGOVINE,1
kanton,204,ODUSTVO,STRANKA UDRUŽENIH NEZAVISNIH DEMOKRATA BOSNE I HERCEGOVINE,0
kanton,204,ODUSTVO,PARTIJA PRAVOG PUTA,2
kanton,204,ODUSTVO,TVOJA I MOJA - TIM STRANKA U BIH,1
kanton,204,POTVRÐENI,BPS - SEFER HALILOVIĆ,1
kanton,204,POTVRÐENI,STRANKA ZA BOSNU I HERCEGOVINU,1
kanton,204,POTVRÐENI,SDP - SOCIJALDEMOKRATSKA PARTIJA BIH,3
kanton,204,POTVRÐENI,DEMOKRATSKA STRANKA INVALIDA BIH,0
kanton,204,POTVRÐENI,BOSS - BOSANSKA STRANKA - MIRNES AJANOVIĆ,0
kanton,204,POTVRÐENI,SDA - STRANKA DEMOKRATSKE AKCIJE,6
kanton,204,POTVRÐENI,САВЕЗ НЕЗАВИСНИХ СОЦИЈАЛДЕМОКРАТА - СНСД - МИЛОРАД ДОДИК,0
kanton,204,POTVRÐENI,SDU BIH - SOCIJALDEMOKRATSKA UNIJA BOSNE I HERCEGOVINE,0
kanton,204,POTVRÐENI,STRANKA DEMOKRATSKE AKTIVNOSTI A-sda,0
kanton,204,POTVRÐENI,SAVEZ ZA BOLJU BUDUĆNOST BIH - SBB BIH FAHRUDIN RADONČIĆ,5
kanton,204,POTVRÐENI,STRANKA KOKUZA - SKOK,0
kanton,204,POTVRÐENI,NAŠA STRANKA - NOVA SOCIJALISTIČKA PARTIJA ZDRAVKO KRSMANOVIĆ,1
kanton,204,POTVRÐENI,LIBERALNO DEMOKRATSKA STRANKA - EVROPSKA EKOLOŠKA STRANKA E-5,0
kanton,204,POTVRÐENI,KOALICIJA PREOKRET: GDS BIH I NEP BIH,0
kanton,204,POTVRÐENI,HDZ BIH - HRVATSKA DEMOKRATSKA ZAJEDNICA BOSNE I HERCEGOVINE,1
kanton,204,POTVRÐENI,DEMOKRATSKA  NARODNA ZAJEDNICA - DNZ BIH,0
kanton,204,POTVRÐENI,HSS - NHI,0
kanton,204,POTVRÐENI,HRVATSKA KOALICIJA HDZ 1990 - HSP BIH,0
kanton,204,POTVRÐENI,NARODNA STRANKA RADOM ZA BOLJITAK,1
kanton,204,POTVRÐENI,STRANKA PENZIONERA - UMIROVLJENIKA BOSNE I HERCEGOVINE,0
kanton,204,POTVRÐENI,STRANKA ZA NAROD BOSNE I HERCEGOVINE,1
kanton,204,POTVRÐENI,STRANKA UDRUŽENIH NEZAVISNIH DEMOKRATA BOSNE I HERCEGOVINE,0
kanton,204,POTVRÐENI,PARTIJA PRAVOG PUTA,0
kanton,204,POTVRÐENI,TVOJA I MOJA - TIM STRANKA U BIH,0
kanton,203,POŠTOM,BPS - SEFER HALILOVIĆ,43
kanton,203,POŠTOM,STRANKA ZA BOSNU I HERCEGOVINU,253
kanton,203,POŠTOM,SDP - SOCIJALDEMOKRATSKA PARTIJA BIH,222
kanton,203,POŠTOM,DEMOKRATSKA STRANKA INVALIDA BIH,2
kanton,203,POŠTOM,BOSS - BOSANSKA STRANKA - MIRNES AJANOVIĆ,20
kanton,203,POŠTOM,СОЦИЈАЛИСТИЧКА ПАРТИЈА,0
kanton,203,POŠTOM,SDA - STRANKA DEMOKRATSKE AKCIJE,271
kanton,203,POŠTOM,САВЕЗ НЕЗАВИСНИХ СОЦИЈАЛДЕМОКРАТА - СНСД - МИЛОРАД ДОДИК,2
kanton,203,POŠTOM,STRANKA DEMOKRATSKE AKTIVNOSTI A-sda,19
kanton,203,POŠTOM,SAVEZ ZA BOLJU BUDUĆNOST BIH - SBB BIH FAHRUDIN RADONČIĆ,164
kanton,203,POŠTOM,STRANKA KOKUZA - SKOK,4
kanton,203,POŠTOM,NAŠA STRANKA - NOVA SOCIJALISTIČKA PARTIJA ZDRAVKO KRSMANOVIĆ,31
kanton,203,POŠTOM,KOALICIJA PREOKRET: GDS BIH I NEP BIH,3
kanton,203,POŠTOM,HDZ BIH - HRVATSKA DEMOKRATSKA ZAJEDNICA BOSNE I HERCEGOVINE,160
kanton,203,POŠTOM,HSS - NHI,7
kanton,203,POŠTOM,HRVATSKA KOALICIJA HDZ 1990 - HSP BIH,17
kanton,203,POŠTOM,NARODNA STRANKA RADOM ZA BOLJITAK,14
kanton,203,POŠTOM,STRANKA PENZIONERA - UMIROVLJENIKA BOSNE I HERCEGOVINE,2
kanton,203,POŠTOM,STRANKA ZA NAROD BOSNE I HERCEGOVINE,2
kanton,203,POŠTOM,HRVATSKA DEMOKRATSKA UNIJA BIH,0
kanton,203,POŠTOM,STRANKA UDRUŽENIH NEZAVISNIH DEMOKRATA BOSNE I HERCEGOVINE,10
kanton,203,POŠTOM,PARTIJA PRAVOG PUTA,6
kanton,203,POŠTOM,HODŽIĆ HAZIM - NEZAVISNI KANDIDAT,0
kanton,203,POŠTOM,SDU BIH - LDS BIH - E5 - KOALICIJA ZA TUZLANSKI KANTON,18
kanton,203,ODUSTVO,BPS - SEFER HALILOVIĆ,43
kanton,203,ODUSTVO,STRANKA ZA BOSNU I HERCEGOVINU,126
kanton,203,ODUSTVO,SDP - SOCIJALDEMOKRATSKA PARTIJA BIH,263
kanton,203,ODUSTVO,DEMOKRATSKA STRANKA INVALIDA BIH,8
kanton,203,ODUSTVO,BOSS - BOSANSKA STRANKA - MIRNES AJANOVIĆ,17
kanton,203,ODUSTVO,СОЦИЈАЛИСТИЧКА ПАРТИЈА,2
kanton,203,ODUSTVO,SDA - STRANKA DEMOKRATSKE AKCIJE,211
kanton,203,ODUSTVO,САВЕЗ НЕЗАВИСНИХ СОЦИЈАЛДЕМОКРАТА - СНСД - МИЛОРАД ДОДИК,29
kanton,203,ODUSTVO,STRANKA DEMOKRATSKE AKTIVNOSTI A-sda,30
kanton,203,ODUSTVO,SAVEZ ZA BOLJU BUDUĆNOST BIH - SBB BIH FAHRUDIN RADONČIĆ,54
kanton,203,ODUSTVO,STRANKA KOKUZA - SKOK,2
kanton,203,ODUSTVO,NAŠA STRANKA - NOVA SOCIJALISTIČKA PARTIJA ZDRAVKO KRSMANOVIĆ,12
kanton,203,ODUSTVO,KOALICIJA PREOKRET: GDS BIH I NEP BIH,7
kanton,203,ODUSTVO,HDZ BIH - HRVATSKA DEMOKRATSKA ZAJEDNICA BOSNE I HERCEGOVINE,38
kanton,203,ODUSTVO,HSS - NHI,3
kanton,203,ODUSTVO,HRVATSKA KOALICIJA HDZ 1990 - HSP BIH,2
kanton,203,ODUSTVO,NARODNA STRANKA RADOM ZA BOLJITAK,32
kanton,203,ODUSTVO,STRANKA PENZIONERA - UMIROVLJENIKA BOSNE I HERCEGOVINE,22
kanton,203,ODUSTVO,STRANKA ZA NAROD BOSNE I HERCEGOVINE,1
kanton,203,ODUSTVO,HRVATSKA DEMOKRATSKA UNIJA BIH,0
kanton,203,ODUSTVO,STRANKA UDRUŽENIH NEZAVISNIH DEMOKRATA BOSNE I HERCEGOVINE,3
kanton,203,ODUSTVO,PARTIJA PRAVOG PUTA,1
kanton,203,ODUSTVO,HODŽIĆ HAZIM - NEZAVISNI KANDIDAT,0
kanton,203,ODUSTVO,SDU BIH - LDS BIH - E5 - KOALICIJA ZA TUZLANSKI KANTON,35
kanton,203,POTVRÐENI,BPS - SEFER HALILOVIĆ,1
kanton,203,POTVRÐENI,STRANKA ZA BOSNU I HERCEGOVINU,2
kanton,203,POTVRÐENI,SDP - SOCIJALDEMOKRATSKA PARTIJA BIH,3
kanton,203,POTVRÐENI,DEMOKRATSKA STRANKA INVALIDA BIH,0
kanton,203,POTVRÐENI,BOSS - BOSANSKA STRANKA - MIRNES AJANOVIĆ,0
kanton,203,POTVRÐENI,СОЦИЈАЛИСТИЧКА ПАРТИЈА,0
kanton,203,POTVRÐENI,SDA - STRANKA DEMOKRATSKE AKCIJE,5
kanton,203,POTVRÐENI,САВЕЗ НЕЗАВИСНИХ СОЦИЈАЛДЕМОКРАТА - СНСД - МИЛОРАД ДОДИК,0
kanton,203,POTVRÐENI,STRANKA DEMOKRATSKE AKTIVNOSTI A-sda,0
kanton,203,POTVRÐENI,SAVEZ ZA BOLJU BUDUĆNOST BIH - SBB BIH FAHRUDIN RADONČIĆ,0
kanton,203,POTVRÐENI,STRANKA KOKUZA - SKOK,0
kanton,203,POTVRÐENI,NAŠA STRANKA - NOVA SOCIJALISTIČKA PARTIJA ZDRAVKO KRSMANOVIĆ,0
kanton,203,POTVRÐENI,KOALICIJA PREOKRET: GDS BIH I NEP BIH,0
kanton,203,POTVRÐENI,HDZ BIH - HRVATSKA DEMOKRATSKA ZAJEDNICA BOSNE I HERCEGOVINE,6
kanton,203,POTVRÐENI,HSS - NHI,0
kanton,203,POTVRÐENI,HRVATSKA KOALICIJA HDZ 1990 - HSP BIH,0
kanton,203,POTVRÐENI,NARODNA STRANKA RADOM ZA BOLJITAK,1
kanton,203,POTVRÐENI,STRANKA PENZIONERA - UMIROVLJENIKA BOSNE I HERCEGOVINE,0
kanton,203,POTVRÐENI,STRANKA ZA NAROD BOSNE I HERCEGOVINE,0
kanton,203,POTVRÐENI,HRVATSKA DEMOKRATSKA UNIJA BIH,0
kanton,203,POTVRÐENI,STRANKA UDRUŽENIH NEZAVISNIH DEMOKRATA BOSNE I HERCEGOVINE,0
kanton,203,POTVRÐENI,PARTIJA PRAVOG PUTA,0
kanton,203,POTVRÐENI,HODŽIĆ HAZIM - NEZAVISNI KANDIDAT,0
kanton,203,POTVRÐENI,SDU BIH - LDS BIH - E5 - KOALICIJA ZA TUZLANSKI KANTON,1
kanton,202,POŠTOM,STRANKA ZA BOSNU I HERCEGOVINU,24
kanton,202,POŠTOM,SDP - SOCIJALDEMOKRATSKA PARTIJA BIH,27
kanton,202,POŠTOM,DEMOKRATSKA STRANKA INVALIDA BIH,0
kanton,202,POŠTOM,BOSS - BOSANSKA STRANKA - MIRNES AJANOVIĆ,1
kanton,202,POŠTOM,SDA - STRANKA DEMOKRATSKE AKCIJE,22
kanton,202,POŠTOM,SAVEZ ZA BOLJU BUDUĆNOST BIH - SBB BIH FAHRUDIN RADONČIĆ,13
kanton,202,POŠTOM,NAŠA STRANKA - NOVA SOCIJALISTIČKA PARTIJA ZDRAVKO KRSMANOVIĆ,0
kanton,202,POŠTOM,HDZ BIH - HRVATSKA DEMOKRATSKA ZAJEDNICA BOSNE I HERCEGOVINE,125
kanton,202,POŠTOM,HSS - NHI,51
kanton,202,POŠTOM,NARODNA STRANKA RADOM ZA BOLJITAK,1
kanton,202,POŠTOM,STRANKA PENZIONERA - UMIROVLJENIKA BOSNE I HERCEGOVINE,0
kanton,202,POŠTOM,STRANKA ZA NAROD BOSNE I HERCEGOVINE,1
kanton,202,POŠTOM,HSP BIH,5
kanton,202,POŠTOM,HRVATSKA DEMOKRATSKA ZAJEDNICA 1990 - HDZ 1990,92
kanton,202,POŠTOM,STRANKA UDRUŽENIH NEZAVISNIH DEMOKRATA BOSNE I HERCEGOVINE,0
kanton,202,POŠTOM,POSAVSKA STRANKA,22
kanton,202,ODUSTVO,STRANKA ZA BOSNU I HERCEGOVINU,2
kanton,202,ODUSTVO,SDP - SOCIJALDEMOKRATSKA PARTIJA BIH,7
kanton,202,ODUSTVO,DEMOKRATSKA STRANKA INVALIDA BIH,2
kanton,202,ODUSTVO,BOSS - BOSANSKA STRANKA - MIRNES AJANOVIĆ,0
kanton,202,ODUSTVO,SDA - STRANKA DEMOKRATSKE AKCIJE,17
kanton,202,ODUSTVO,SAVEZ ZA BOLJU BUDUĆNOST BIH - SBB BIH FAHRUDIN RADONČIĆ,3
kanton,202,ODUSTVO,NAŠA STRANKA - NOVA SOCIJALISTIČKA PARTIJA ZDRAVKO KRSMANOVIĆ,0
kanton,202,ODUSTVO,HDZ BIH - HRVATSKA DEMOKRATSKA ZAJEDNICA BOSNE I HERCEGOVINE,47
kanton,202,ODUSTVO,HSS - NHI,1
kanton,202,ODUSTVO,NARODNA STRANKA RADOM ZA BOLJITAK,2
kanton,202,ODUSTVO,STRANKA PENZIONERA - UMIROVLJENIKA BOSNE I HERCEGOVINE,0
kanton,202,ODUSTVO,STRANKA ZA NAROD BOSNE I HERCEGOVINE,9
kanton,202,ODUSTVO,HSP BIH,2
kanton,202,ODUSTVO,HRVATSKA DEMOKRATSKA ZAJEDNICA 1990 - HDZ 1990,30
kanton,202,ODUSTVO,STRANKA UDRUŽENIH NEZAVISNIH DEMOKRATA BOSNE I HERCEGOVINE,0
kanton,202,ODUSTVO,POSAVSKA STRANKA,1
kanton,202,POTVRÐENI,STRANKA ZA BOSNU I HERCEGOVINU,0
kanton,202,POTVRÐENI,SDP - SOCIJALDEMOKRATSKA PARTIJA BIH,0
kanton,202,POTVRÐENI,DEMOKRATSKA STRANKA INVALIDA BIH,0
kanton,202,POTVRÐENI,BOSS - BOSANSKA STRANKA - MIRNES AJANOVIĆ,0
kanton,202,POTVRÐENI,SDA - STRANKA DEMOKRATSKE AKCIJE,2
kanton,202,POTVRÐENI,SAVEZ ZA BOLJU BUDUĆNOST BIH - SBB BIH FAHRUDIN RADONČIĆ,2
kanton,202,POTVRÐENI,NAŠA STRANKA - NOVA SOCIJALISTIČKA PARTIJA ZDRAVKO KRSMANOVIĆ,0
kanton,202,POTVRÐENI,HDZ BIH - HRVATSKA DEMOKRATSKA ZAJEDNICA BOSNE I HERCEGOVINE,2
kanton,202,POTVRÐENI,HSS - NHI,0
kanton,202,POTVRÐENI,NARODNA STRANKA RADOM ZA BOLJITAK,0
kanton,202,POTVRÐENI,STRANKA PENZIONERA - UMIROVLJENIKA BOSNE I HERCEGOVINE,0
kanton,202,POTVRÐENI,STRANKA ZA NAROD BOSNE I HERCEGOVINE,0
kanton,202,POTVRÐENI,HSP BIH,2
kanton,202,POTVRÐENI,HRVATSKA DEMOKRATSKA ZAJEDNICA 1990 - HDZ 1990,5
kanton,202,POTVRÐENI,STRANKA UDRUŽENIH NEZAVISNIH DEMOKRATA BOSNE I HERCEGOVINE,0
kanton,202,POTVRÐENI,POSAVSKA STRANKA,0
kanton,201,POŠTOM,BPS - SEFER HALILOVIĆ,18
kanton,201,POŠTOM,STRANKA ZA BOSNU I HERCEGOVINU,293
kanton,201,POŠTOM,SDP - SOCIJALDEMOKRATSKA PARTIJA BIH,200
kanton,201,POŠTOM,DEMOKRATSKA STRANKA INVALIDA BIH,2
kanton,201,POŠTOM,BOSS - BOSANSKA STRANKA - MIRNES AJANOVIĆ,11
kanton,201,POŠTOM,СОЦИЈАЛИСТИЧКА ПАРТИЈА,0
kanton,201,POŠTOM,SDA - STRANKA DEMOKRATSKE AKCIJE,225
kanton,201,POŠTOM,ДНС - ДЕМОКРАТСКИ НАРОДНИ САВЕЗ,2
kanton,201,POŠTOM,САВЕЗ НЕЗАВИСНИХ СОЦИЈАЛДЕМОКРАТА - СНСД - МИЛОРАД ДОДИК,1
kanton,201,POŠTOM,SDU BIH - SOCIJALDEMOKRATSKA UNIJA BOSNE I HERCEGOVINE,3
kanton,201,POŠTOM,STRANKA DEMOKRATSKE AKTIVNOSTI A-sda,75
kanton,201,POŠTOM,SAVEZ ZA BOLJU BUDUĆNOST BIH - SBB BIH FAHRUDIN RADONČIĆ,155
kanton,201,POŠTOM,STRANKA KOKUZA - SKOK,4
kanton,201,POŠTOM,NAŠA STRANKA - NOVA SOCIJALISTIČKA PARTIJA ZDRAVKO KRSMANOVIĆ,27
kanton,201,POŠTOM,KOALICIJA PREOKRET: GDS BIH I NEP BIH,0
kanton,201,POŠTOM,HDZ BIH - HRVATSKA DEMOKRATSKA ZAJEDNICA BOSNE I HERCEGOVINE,3
kanton,201,POŠTOM,DEMOKRATSKA  NARODNA ZAJEDNICA - DNZ BIH,274
kanton,201,POŠTOM,STRANKA PENZIONERA - UMIROVLJENIKA BOSNE I HERCEGOVINE,5
kanton,201,POŠTOM,STRANKA ZA NAROD BOSNE I HERCEGOVINE,8
kanton,201,POŠTOM,ZAVIČAJNI SOCIJALDEMOKRATI - MILE MARČETA,0
kanton,201,POŠTOM,HSP BIH,2
kanton,201,POŠTOM,HRVATSKA DEMOKRATSKA ZAJEDNICA 1990 - HDZ 1990,1
kanton,201,POŠTOM,STRANKA UDRUŽENIH NEZAVISNIH DEMOKRATA BOSNE I HERCEGOVINE,0
kanton,201,POŠTOM,PARTIJA PRAVOG PUTA,6
kanton,201,POŠTOM,"NS R ZA BOLJITAK, KSPP, E-5 I LDS - ZAJEDNO ZA USK",14
kanton,201,ODUSTVO,BPS - SEFER HALILOVIĆ,4
kanton,201,ODUSTVO,STRANKA ZA BOSNU I HERCEGOVINU,54
kanton,201,ODUSTVO,SDP - SOCIJALDEMOKRATSKA PARTIJA BIH,78
kanton,201,ODUSTVO,DEMOKRATSKA STRANKA INVALIDA BIH,3
kanton,201,ODUSTVO,BOSS - BOSANSKA STRANKA - MIRNES AJANOVIĆ,5
kanton,201,ODUSTVO,СОЦИЈАЛИСТИЧКА ПАРТИЈА,1
kanton,201,ODUSTVO,SDA - STRANKA DEMOKRATSKE AKCIJE,76
kanton,201,ODUSTVO,ДНС - ДЕМОКРАТСКИ НАРОДНИ САВЕЗ,3
kanton,201,ODUSTVO,САВЕЗ НЕЗАВИСНИХ СОЦИЈАЛДЕМОКРАТА - СНСД - МИЛОРАД ДОДИК,62
kanton,201,ODUSTVO,SDU BIH - SOCIJALDEMOKRATSKA UNIJA BOSNE I HERCEGOVINE,6
kanton,201,ODUSTVO,STRANKA DEMOKRATSKE AKTIVNOSTI A-sda,31
kanton,201,ODUSTVO,SAVEZ ZA BOLJU BUDUĆNOST BIH - SBB BIH FAHRUDIN RADONČIĆ,27
kanton,201,ODUSTVO,STRANKA KOKUZA - SKOK,0
kanton,201,ODUSTVO,NAŠA STRANKA - NOVA SOCIJALISTIČKA PARTIJA ZDRAVKO KRSMANOVIĆ,3
kanton,201,ODUSTVO,KOALICIJA PREOKRET: GDS BIH I NEP BIH,0
kanton,201,ODUSTVO,HDZ BIH - HRVATSKA DEMOKRATSKA ZAJEDNICA BOSNE I HERCEGOVINE,1
kanton,201,ODUSTVO,DEMOKRATSKA  NARODNA ZAJEDNICA - DNZ BIH,47
kanton,201,ODUSTVO,STRANKA PENZIONERA - UMIROVLJENIKA BOSNE I HERCEGOVINE,9
kanton,201,ODUSTVO,STRANKA ZA NAROD BOSNE I HERCEGOVINE,0
kanton,201,ODUSTVO,ZAVIČAJNI SOCIJALDEMOKRATI - MILE MARČETA,0
kanton,201,ODUSTVO,HSP BIH,1
kanton,201,ODUSTVO,HRVATSKA DEMOKRATSKA ZAJEDNICA 1990 - HDZ 1990,1
kanton,201,ODUSTVO,STRANKA UDRUŽENIH NEZAVISNIH DEMOKRATA BOSNE I HERCEGOVINE,2
kanton,201,ODUSTVO,PARTIJA PRAVOG PUTA,3
kanton,201,ODUSTVO,"NS R ZA BOLJITAK, KSPP, E-5 I LDS - ZAJEDNO ZA USK",7
kanton,201,POTVRÐENI,BPS - SEFER HALILOVIĆ,0
kanton,201,POTVRÐENI,STRANKA ZA BOSNU I HERCEGOVINU,1
kanton,201,POTVRÐENI,SDP - SOCIJALDEMOKRATSKA PARTIJA BIH,4
kanton,201,POTVRÐENI,DEMOKRATSKA STRANKA INVALIDA BIH,0
kanton,201,POTVRÐENI,BOSS - BOSANSKA STRANKA - MIRNES AJANOVIĆ,0
kanton,201,POTVRÐENI,СОЦИЈАЛИСТИЧКА ПАРТИЈА,0
kanton,201,POTVRÐENI,SDA - STRANKA DEMOKRATSKE AKCIJE,7
kanton,201,POTVRÐENI,ДНС - ДЕМОКРАТСКИ НАРОДНИ САВЕЗ,0
kanton,201,POTVRÐENI,САВЕЗ НЕЗАВИСНИХ СОЦИЈАЛДЕМОКРАТА - СНСД - МИЛОРАД ДОДИК,0
kanton,201,POTVRÐENI,SDU BIH - SOCIJALDEMOKRATSKA UNIJA BOSNE I HERCEGOVINE,0
kanton,201,POTVRÐENI,STRANKA DEMOKRATSKE AKTIVNOSTI A-sda,3
kanton,201,POTVRÐENI,SAVEZ ZA BOLJU BUDUĆNOST BIH - SBB BIH FAHRUDIN RADONČIĆ,2
kanton,201,POTVRÐENI,STRANKA KOKUZA - SKOK,0
kanton,201,POTVRÐENI,NAŠA STRANKA - NOVA SOCIJALISTIČKA PARTIJA ZDRAVKO KRSMANOVIĆ,0
kanton,201,POTVRÐENI,KOALICIJA PREOKRET: GDS BIH I NEP BIH,0
kanton,201,POTVRÐENI,HDZ BIH - HRVATSKA DEMOKRATSKA ZAJEDNICA BOSNE I HERCEGOVINE,0
kanton,201,POTVRÐENI,DEMOKRATSKA  NARODNA ZAJEDNICA - DNZ BIH,8
kanton,201,POTVRÐENI,STRANKA PENZIONERA - UMIROVLJENIKA BOSNE I HERCEGOVINE,0
kanton,201,POTVRÐENI,STRANKA ZA NAROD BOSNE I HERCEGOVINE,0
kanton,201,POTVRÐENI,ZAVIČAJNI SOCIJALDEMOKRATI - MILE MARČETA,0
kanton,201,POTVRÐENI,HSP BIH,0
kanton,201,POTVRÐENI,HRVATSKA DEMOKRATSKA ZAJEDNICA 1990 - HDZ 1990,0
kanton,201,POTVRÐENI,STRANKA UDRUŽENIH NEZAVISNIH DEMOKRATA BOSNE I HERCEGOVINE,0
kanton,201,POTVRÐENI,PARTIJA PRAVOG PUTA,0
kanton,201,POTVRÐENI,"NS R ZA BOLJITAK, KSPP, E-5 I LDS - ZAJEDNO ZA USK",1
president_bih,703,POŠTOM,РАДМАНОВИЋ НЕБОЈША - СНСД - СП,1394
president_bih,703,POŠTOM,ПАПОВИЋ РАЈКО - САВЕЗ ЗА ДЕМОКРАТСКУ СРПСКУ,2749
president_bih,703,POŠTOM,ИВАНИЋ МЛАДЕН - КОАЛИЦИJА ЗАJЕДНО ЗА СРПСКУ,6570
president_bih,703,ODUSTVO,РАДМАНОВИЋ НЕБОЈША - СНСД - СП,1287
president_bih,703,ODUSTVO,ПАПОВИЋ РАЈКО - САВЕЗ ЗА ДЕМОКРАТСКУ СРПСКУ,673
president_bih,703,ODUSTVO,ИВАНИЋ МЛАДЕН - КОАЛИЦИJА ЗАJЕДНО ЗА СРПСКУ,2396
president_bih,703,POTVRÐENI,РАДМАНОВИЋ НЕБОЈША - СНСД - СП,97
president_bih,703,POTVRÐENI,ПАПОВИЋ РАЈКО - САВЕЗ ЗА ДЕМОКРАТСКУ СРПСКУ,15
president_bih,703,POTVRÐENI,ИВАНИЋ МЛАДЕН - КОАЛИЦИJА ЗАJЕДНО ЗА СРПСКУ,103
president_bih,702,POŠTOM,KOMŠIĆ ŽELJKO - SDP - SOCIJALDEMOKRATSKA PARTIJA BIH,2354
president_bih,702,POŠTOM,KRIŠTO BORJANA - HDZ BIH - HRVATSKA DEMOKRATSKA ZAJEDNICA BOSNE I HERCEGOVINE,996
president_bih,702,POŠTOM,IVANKOVIĆ-LIJANOVIĆ JERKO - NARODNA STRANKA RADOM ZA BOLJITAK,161
president_bih,702,POŠTOM,GALIĆ FERDO - GALIĆ FERDO - NEOVISNI KANDIDAT,11
president_bih,702,POŠTOM,GALIĆ PERO - GALIĆ PERO - NEOVISNI KANDIDAT,44
president_bih,702,POŠTOM,KUTLE MILE - KUTLE MILE - NEOVISNI KANDIDAT,8
president_bih,702,POŠTOM,RAGUŽ MARTIN - HRVATSKA KOALICIJA HDZ 1990 - HSP BIH,599
president_bih,702,ODUSTVO,KOMŠIĆ ŽELJKO - SDP - SOCIJALDEMOKRATSKA PARTIJA BIH,1432
president_bih,702,ODUSTVO,KRIŠTO BORJANA - HDZ BIH - HRVATSKA DEMOKRATSKA ZAJEDNICA BOSNE I HERCEGOVINE,528
president_bih,702,ODUSTVO,IVANKOVIĆ-LIJANOVIĆ JERKO - NARODNA STRANKA RADOM ZA BOLJITAK,192
president_bih,702,ODUSTVO,GALIĆ FERDO - GALIĆ FERDO - NEOVISNI KANDIDAT,14
president_bih,702,ODUSTVO,GALIĆ PERO - GALIĆ PERO - NEOVISNI KANDIDAT,35
president_bih,702,ODUSTVO,KUTLE MILE - KUTLE MILE - NEOVISNI KANDIDAT,14
president_bih,702,ODUSTVO,RAGUŽ MARTIN - HRVATSKA KOALICIJA HDZ 1990 - HSP BIH,299
president_bih,702,POTVRÐENI,KOMŠIĆ ŽELJKO - SDP - SOCIJALDEMOKRATSKA PARTIJA BIH,70
president_bih,702,POTVRÐENI,KRIŠTO BORJANA - HDZ BIH - HRVATSKA DEMOKRATSKA ZAJEDNICA BOSNE I HERCEGOVINE,54
president_bih,702,POTVRÐENI,IVANKOVIĆ-LIJANOVIĆ JERKO - NARODNA STRANKA RADOM ZA BOLJITAK,15
president_bih,702,POTVRÐENI,GALIĆ FERDO - GALIĆ FERDO - NEOVISNI KANDIDAT,1
president_bih,702,POTVRÐENI,GALIĆ PERO - GALIĆ PERO - NEOVISNI KANDIDAT,2
president_bih,702,POTVRÐENI,KUTLE MILE - KUTLE MILE - NEOVISNI KANDIDAT,0
president_bih,702,POTVRÐENI,RAGUŽ MARTIN - HRVATSKA KOALICIJA HDZ 1990 - HSP BIH,42
president_bih,701,POŠTOM,DEMIROVIĆ MUJO - BPS - SEFER HALILOVIĆ,121
president_bih,701,POŠTOM,SILAJDŽIĆ HARIS - STRANKA ZA BOSNU I HERCEGOVINU,2728
president_bih,701,POŠTOM,SPAHIĆ IBRAHIM - GRAĐANSKA DEMOKRATSKA STRANKA BOSNE I HERCEGOVINE,57
president_bih,701,POŠTOM,ĐEDOVIĆ IBRAHIM - DEMOKRATSKA  NARODNA ZAJEDNICA - DNZ BIH,277
president_bih,701,POŠTOM,KEŠETOVIĆ IZUDIN - BOSS - BOSANSKA STRANKA - MIRNES AJANOVIĆ,36
president_bih,701,POŠTOM,IZETBEGOVIĆ BAKIR - SDA - STRANKA DEMOKRATSKE AKCIJE,778
president_bih,701,POŠTOM,LATIĆ ĐEMAL - STRANKA DEMOKRATSKE AKTIVNOSTI A-sda,79
president_bih,701,POŠTOM,RADONČIĆ FAHRUDIN - SAVEZ ZA BOLJU BUDUĆNOST BIH - SBB BIH FAHRUDIN RADONČIĆ,930
president_bih,701,POŠTOM,JUSIĆ AIDA - JUSIĆ AIDA - NEZAVISNI KANDIDAT,40
president_bih,701,ODUSTVO,DEMIROVIĆ MUJO - BPS - SEFER HALILOVIĆ,38
